game,show,date
1,4596,2004-09-06
2,4597,2004-09-07
3,4598,2004-09-08
4,4599,2004-09-09
5,4600,2004-09-10
6,4601,2004-09-13
7,4602,2004-09-14
8,4603,2004-09-15
9,4604,2004-09-16
10,4605,2004-09-17
11,4606,2004-09-20
12,4607,2004-09-21
13,4608,2004-09-22
14,4609,2004-09-23
15,4610,2004-09-24
16,4611,2004-09-27
17,4612,2004-09-28
18,4613,2004-09-29
19,4614,2004-09-30
21,4616,2004-10-04
22,4617,2004-10-05
23,4618,2004-10-06
24,4619,2004-10-07
25,4620,2004-10-08
26,4621,2004-10-11
27,4622,2004-10-12
28,4623,2004-10-13
29,4624,2004-10-14
30,4625,2004-10-15
31,4626,2004-10-18
32,4627,2004-10-19
33,4628,2004-10-20
34,4629,2004-10-21
35,4630,2004-10-22
36,4631,2004-10-25
37,4632,2004-10-26
38,4633,2004-10-27
39,4634,2004-10-28
40,4635,2004-10-29
41,4636,2004-11-01
42,4637,2004-11-03
43,4638,2004-11-04
44,4639,2004-11-05
45,4640,2004-11-06
46,4641,2004-11-08
47,4642,2004-11-09
48,4643,2004-11-10
49,4644,2004-11-11
50,4645,2004-11-12
51,4646,2004-11-15
52,4647,2004-11-16
53,4648,2004-11-17
54,4649,2004-11-18
55,4650,2004-11-19
56,4651,2004-11-22
58,4653,2004-11-24
59,4654,2004-11-25
60,4655,2004-11-26
61,4656,2004-11-29
62,4657,2004-11-30
63,4658,2004-12-01
64,4659,2004-12-02
65,4660,2004-12-03
66,4661,2004-12-06
67,4662,2004-12-07
68,4663,2004-12-08
69,4664,2004-12-09
70,4665,2004-12-10
71,4666,2004-12-13
72,4667,2004-12-14
73,4668,2004-12-15
74,4669,2004-12-16
75,4670,2004-12-17
76,4671,2004-12-20
77,4672,2004-12-21
78,4673,2004-12-22
79,3072,1997-12-30
80,3073,1997-12-31
81,731,1987-11-09
82,4674,2004-12-23
83,732,1987-11-10
84,734,1987-11-12
85,733,1987-11-11
86,3075,1998-01-02
87,4675,2004-12-24
88,3141,1998-04-06
89,4676,2004-12-27
90,3076,1998-01-05
91,4677,2004-12-28
92,735,1987-11-13
93,736,1987-11-16
94,4678,2004-12-29
95,4679,2004-12-30
96,4680,2004-12-31
97,4681,2005-01-03
98,4682,2005-01-04
99,4683,2005-01-05
100,4684,2005-01-06
101,737,1987-11-17
102,4685,2005-01-07
103,4686,2005-01-10
104,4687,2005-01-11
105,738,1987-11-18
106,4688,2005-01-12
107,4689,2005-01-13
108,4690,2005-01-14
109,4691,2005-01-17
110,4692,2005-01-18
111,4693,2005-01-19
112,739,1987-11-19
113,4694,2005-01-20
114,4695,2005-01-21
116,351,1986-01-13
117,4696,2005-01-24
118,4697,2005-01-25
119,2818,1996-11-27
120,4698,2005-01-26
121,2352,1994-11-22
122,4699,2005-01-27
123,4700,2005-01-28
125,1889,1992-11-19
126,1197,1989-11-14
127,4701,2005-01-31
128,1241,1990-01-15
129,4702,2005-02-01
130,4703,2005-02-02
131,1486,1991-02-04
132,1498,1991-02-20
133,4704,2005-02-03
134,1884,1992-11-12
135,4705,2005-02-04
136,1152,1989-09-12
137,3716,2000-10-30
138,3717,2000-10-31
139,4706,2005-02-07
140,3718,2000-11-01
142,4708,2005-02-09
143,3000,1997-09-19
144,4709,2005-02-10
145,3719,2000-11-02
146,4710,2005-02-11
147,3720,2000-11-03
148,2126,1993-11-29
149,4711,2005-02-14
150,2127,1993-11-30
151,4712,2005-02-15
152,2128,1993-12-01
153,4713,2005-02-16
154,2129,1993-12-02
155,4714,2005-02-17
157,2676,1996-04-01
158,4715,2005-02-18
159,961,1988-11-07
160,962,1988-11-08
161,4716,2005-02-21
162,4717,2005-02-22
163,4718,2005-02-23
164,963,1988-11-09
165,1206,1989-11-27
166,4719,2005-02-24
167,964,1988-11-10
168,4720,2005-02-25
169,965,1988-11-11
170,967,1988-11-15
171,966,1988-11-14
172,4721,2005-02-28
173,1,1984-09-10
174,2,1984-09-11
175,4723,2005-03-02
176,4722,2005-03-01
177,3,1984-09-12
178,968,1988-11-16
179,4,1984-09-13
180,5,1984-09-14
181,969,1988-11-17
183,4724,2005-03-03
184,2985,1997-07-18
185,4725,2005-03-04
186,2682,1996-04-09
187,2683,1996-04-10
188,3383,1999-04-28
189,4726,2005-03-07
190,2819,1996-11-28
191,3112,1998-02-24
192,3113,1998-02-25
193,4727,2005-03-08
194,3114,1998-02-26
196,3115,1998-02-27
197,2584,1995-11-23
198,4728,2005-03-09
199,3117,1998-03-03
200,4729,2005-03-10
201,3127,1998-03-17
202,4730,2005-03-11
203,3128,1998-03-18
204,3664,2000-07-06
205,3129,1998-03-19
206,3478,1999-10-20
207,4731,2005-03-14
208,4732,2005-03-15
209,3126,1998-03-16
210,3122,1998-03-10
211,3123,1998-03-11
212,3124,1998-03-12
213,3125,1998-03-13
214,3130,1998-03-20
215,3131,1998-03-23
216,3132,1998-03-24
217,3133,1998-03-25
218,3134,1998-03-26
219,4733,2005-03-16
220,2876,1997-02-17
221,4734,2005-03-17
222,2934,1997-05-08
224,4558,2004-06-02
225,4735,2005-03-18
226,2907,1997-04-01
227,4736,2005-03-21
228,3135,1998-03-27
229,3136,1998-03-30
230,3139,1998-04-02
231,3137,1998-03-31
232,3138,1998-04-01
233,4737,2005-03-22
234,1480,1991-01-25
235,4738,2005-03-23
236,3140,1998-04-03
237,4739,2005-03-24
238,4740,2005-03-25
239,3384,1999-04-29
240,2990,1997-09-05
241,2991,1997-09-08
242,4741,2005-03-28
243,4742,2005-03-29
244,2992,1997-09-09
245,4743,2005-03-30
246,276,1985-09-30
247,2993,1997-09-10
248,4744,2005-03-31
249,2994,1997-09-11
250,4745,2005-04-01
251,278,1985-10-02
252,3385,1999-04-30
253,2986,1997-09-01
254,2987,1997-09-02
255,4746,2005-04-04
256,2988,1997-09-03
257,2989,1997-09-04
258,4747,2005-04-05
259,4748,2005-04-06
260,4749,2005-04-07
261,2850,1997-01-10
262,4750,2005-04-08
263,1558,1991-05-15
264,1239,1990-01-11
265,1240,1990-01-12
266,4751,2005-04-11
267,4752,2005-04-12
268,4753,2005-04-13
269,2957,1997-06-10
270,3581,2000-03-13
271,4754,2005-04-14
272,4756,2005-04-18
273,4755,2005-04-15
274,1630,1991-10-04
275,1474,1991-01-17
276,3401,1999-05-24
277,3173,1998-05-20
278,3402,1999-05-25
279,4757,2005-04-19
280,3096,1998-02-02
281,4758,2005-04-20
282,4759,2005-04-21
283,3097,1998-02-03
284,4760,2005-04-22
285,1887,1992-11-17
286,3098,1998-02-04
287,4761,2005-04-25
288,4762,2005-04-26
289,4763,2005-04-27
290,2582,1995-11-21
291,4764,2005-04-28
292,3101,1998-02-09
293,4765,2005-04-29
294,279,1985-10-03
295,277,1985-10-01
296,3944,2001-10-25
297,280,1985-10-04
298,4766,2005-05-02
299,3624,2000-05-11
300,4767,2005-05-03
301,4768,2005-05-04
302,2349,1994-11-17
303,2350,1994-11-18
304,4769,2005-05-05
305,4770,2005-05-06
306,1886,1992-11-16
307,2571,1995-11-06
308,2353,1994-11-23
309,4771,2005-05-09
310,4772,2005-05-10
311,4773,2005-05-11
312,4774,2005-05-12
313,4775,2005-05-13
314,4776,2005-05-16
316,1739,1992-03-05
318,3725,2000-11-10
319,1882,1992-11-10
320,2188,1994-02-23
321,4777,2005-05-17
323,4779,2005-05-19
325,3949,2001-11-01
327,3948,2001-10-31
328,4781,2005-05-23
331,1175,1989-10-13
332,1881,1992-11-09
333,1883,1992-11-11
334,4784,2005-05-26
335,1885,1992-11-13
336,1945,1993-02-05
337,4785,2005-05-27
338,9,1984-09-20
339,10,1984-09-21
340,11,1984-09-24
341,12,1984-09-25
342,4079,2002-05-02
343,1888,1992-11-18
344,13,1984-09-26
345,14,1984-09-27
346,4786,2005-05-30
347,56,1984-11-26
348,57,1984-11-27
349,1147,1989-09-05
350,4787,2005-05-31
351,1150,1989-09-08
352,58,1984-11-28
353,59,1984-11-29
354,61,1984-12-03
355,62,1984-12-04
356,63,1984-12-05
357,4788,2005-06-01
358,1158,1989-09-20
359,64,1984-12-06
360,65,1984-12-07
361,66,1984-12-10
362,67,1984-12-11
363,68,1984-12-12
364,1162,1989-09-26
365,4139,2002-09-05
366,4789,2005-06-02
367,4140,2002-09-06
368,110,1985-02-08
369,1164,1989-09-28
370,4790,2005-06-03
371,2815,1996-11-22
372,2817,1996-11-26
373,2339,1994-11-03
374,2340,1994-11-04
375,1170,1989-10-06
376,2816,1996-11-25
377,4791,2005-06-06
378,4792,2005-06-07
379,4793,2005-06-08
380,1185,1989-10-27
381,4794,2005-06-09
382,4795,2005-06-10
383,2811,1996-11-18
384,2814,1996-11-21
385,3899,2001-07-12
386,2812,1996-11-19
387,4796,2005-06-13
388,4797,2005-06-14
389,2813,1996-11-20
390,4798,2005-06-15
391,1190,1989-11-03
392,1191,1989-11-06
393,3909,2001-09-06
394,4799,2005-06-16
395,1192,1989-11-07
396,3190,1998-06-12
397,4800,2005-06-17
398,2751,1996-07-15
399,2752,1996-07-16
400,2753,1996-07-17
401,4801,2005-06-20
402,3910,2001-09-07
403,3912,2001-09-11
404,3911,2001-09-10
405,4802,2005-06-21
406,2754,1996-07-18
407,3913,2001-09-12
408,4803,2005-06-22
409,3908,2001-09-05
410,4804,2005-06-23
411,4805,2005-06-24
412,1194,1989-11-09
413,1195,1989-11-10
414,4806,2005-06-27
415,1196,1989-11-13
416,4807,2005-06-28
417,1198,1989-11-15
418,4808,2005-06-29
419,1199,1989-11-16
421,4809,2005-06-30
422,4810,2005-07-01
423,2685,1996-04-12
424,4811,2005-07-04
425,2686,1996-04-15
426,4812,2005-07-05
427,2673,1996-03-27
428,4813,2005-07-06
429,3914,2001-09-13
430,3915,2001-09-14
431,4814,2005-07-07
432,2674,1996-03-28
433,4815,2005-07-08
434,2357,1994-11-29
435,3916,2001-09-17
436,3917,2001-09-18
437,3918,2001-09-19
438,2632,1996-01-30
439,4816,2005-07-11
440,2358,1994-11-30
441,3919,2001-09-20
442,4817,2005-07-12
443,2633,1996-01-31
444,4818,2005-07-13
445,2635,1996-02-02
446,3920,2001-09-21
447,4819,2005-07-14
448,4820,2005-07-15
449,3921,2001-09-24
450,3922,2001-09-25
451,1210,1989-12-01
452,4821,2005-07-18
453,4822,2005-07-19
454,3783,2001-01-31
455,4823,2005-07-20
456,3784,2001-02-01
457,4824,2005-07-21
458,3785,2001-02-02
459,4825,2005-07-22
460,3923,2001-09-26
461,3924,2001-09-27
462,3925,2001-09-28
463,1215,1989-12-08
464,1221,1989-12-18
465,1224,1989-12-21
466,3906,2001-09-03
467,3907,2001-09-04
468,1227,1989-12-26
469,1230,1989-12-29
470,1236,1990-01-08
471,1245,1990-01-19
472,2019,1993-05-20
473,2020,1993-05-21
474,1246,1990-01-22
475,1247,1990-01-23
476,1250,1990-01-26
477,1251,1990-01-29
478,1285,1990-03-16
479,1252,1990-01-30
480,1255,1990-02-02
481,1257,1990-02-06
482,1260,1990-02-09
483,1262,1990-02-13
484,1263,1990-02-14
486,1266,1990-02-19
487,4826,2005-09-12
488,1267,1990-02-20
489,1271,1990-02-26
490,1272,1990-02-27
491,1273,1990-02-28
492,1274,1990-03-01
493,1276,1990-03-05
494,1279,1990-03-08
495,3216,1998-09-07
496,1281,1990-03-12
497,1283,1990-03-14
498,1286,1990-03-19
499,3104,1998-02-12
501,2948,1997-05-28
502,1289,1990-03-22
503,4827,2005-09-13
504,1290,1990-03-23
505,1291,1990-03-26
506,4828,2005-09-14
507,4829,2005-09-15
508,1294,1990-03-29
509,4830,2005-09-16
510,1295,1990-03-30
511,1296,1990-04-02
512,4831,2005-09-19
513,4832,2005-09-20
514,1300,1990-04-06
515,4833,2005-09-21
516,1302,1990-04-10
517,4834,2005-09-22
518,1307,1990-04-17
519,4835,2005-09-23
520,1308,1990-04-18
521,4836,2005-09-26
522,1309,1990-04-19
523,4837,2005-09-27
524,1525,1991-03-29
525,1526,1991-04-01
526,1311,1990-04-23
527,4838,2005-09-28
528,1312,1990-04-24
529,1317,1990-05-01
530,4839,2005-09-29
531,1318,1990-05-02
532,4840,2005-09-30
533,1319,1990-05-03
534,1320,1990-05-04
535,4841,2005-10-03
536,1331,1990-05-21
537,3270,1998-11-20
538,4842,2005-10-04
539,1332,1990-05-22
540,4843,2005-10-05
541,1333,1990-05-23
542,4844,2005-10-06
543,1339,1990-05-31
544,4845,2005-10-07
545,1340,1990-06-01
546,4078,2002-05-01
547,2669,1996-03-21
548,4080,2002-05-03
549,4081,2002-05-06
550,4846,2005-10-10
551,2670,1996-03-22
552,4847,2005-10-11
553,4082,2002-05-07
554,2672,1996-03-26
555,4848,2005-10-12
556,2677,1996-04-02
557,4083,2002-05-08
558,4849,2005-10-13
559,2679,1996-04-04
560,4084,2002-05-09
561,4085,2002-05-10
562,2680,1996-04-05
563,4850,2005-10-14
564,2619,1996-01-11
565,4086,2002-05-13
567,4851,2005-10-17
568,2620,1996-01-12
569,4852,2005-10-18
570,2622,1996-01-16
571,4853,2005-10-19
572,2623,1996-01-17
573,4854,2005-10-20
574,2624,1996-01-18
575,4855,2005-10-21
576,2625,1996-01-19
577,2627,1996-01-23
578,4856,2005-10-24
579,4857,2005-10-25
580,2628,1996-01-24
581,4858,2005-10-26
582,2629,1996-01-25
583,4859,2005-10-27
584,2823,1996-12-04
585,4860,2005-10-28
586,2824,1996-12-05
587,2825,1996-12-06
588,4861,2005-10-31
589,2826,1996-12-09
590,4862,2005-11-01
591,2827,1996-12-10
592,4863,2005-11-02
593,2828,1996-12-11
594,4864,2005-11-03
595,4865,2005-11-04
596,2829,1996-12-12
597,2830,1996-12-13
598,4866,2005-11-07
599,4867,2005-11-08
600,2831,1996-12-16
601,4868,2005-11-09
602,2832,1996-12-17
603,4869,2005-11-10
604,2833,1996-12-18
605,4870,2005-11-11
606,2834,1996-12-19
607,2835,1996-12-20
608,4871,2005-11-14
609,2836,1996-12-23
610,4872,2005-11-15
611,2837,1996-12-24
612,2838,1996-12-25
613,4874,2005-11-17
614,3142,1998-04-07
615,4873,2005-11-16
617,2839,1996-12-26
618,2840,1996-12-27
619,2841,1996-12-30
620,4876,2005-11-21
621,2842,1996-12-31
622,2843,1997-01-01
623,4877,2005-11-22
624,2844,1997-01-02
625,4878,2005-11-23
626,509,1986-11-20
627,4879,2005-11-24
628,2845,1997-01-03
630,4880,2005-11-25
631,2846,1997-01-06
632,2847,1997-01-07
633,2849,1997-01-09
634,4881,2005-11-28
635,2851,1997-01-13
636,2852,1997-01-14
637,4882,2005-11-29
638,2853,1997-01-15
639,4883,2005-11-30
640,2854,1997-01-16
641,4884,2005-12-01
642,2855,1997-01-17
643,4885,2005-12-02
644,2856,1997-01-20
645,2857,1997-01-21
646,4886,2005-12-05
647,2858,1997-01-22
648,4887,2005-12-06
649,2860,1997-01-24
650,2861,1997-01-27
651,4888,2005-12-07
652,2862,1997-01-28
653,4889,2005-12-08
654,2863,1997-01-29
655,4890,2005-12-09
656,2865,1997-01-31
657,2866,1997-02-03
658,4891,2005-12-12
659,2867,1997-02-04
660,2868,1997-02-05
661,4892,2005-12-13
662,4893,2005-12-14
663,2869,1997-02-06
664,2870,1997-02-07
665,4894,2005-12-15
666,4895,2005-12-16
667,2871,1997-02-10
668,2872,1997-02-11
669,4896,2005-12-19
670,2873,1997-02-12
671,4897,2005-12-20
672,2874,1997-02-13
674,4898,2005-12-21
675,4899,2005-12-22
676,4900,2005-12-23
677,2879,1997-02-20
678,2880,1997-02-21
679,4901,2005-12-26
680,2881,1997-02-24
681,4902,2005-12-27
682,2882,1997-02-25
683,4903,2005-12-28
684,2883,1997-02-26
686,4904,2005-12-29
687,4905,2005-12-30
688,2884,1997-02-27
689,2885,1997-02-28
690,4906,2006-01-02
691,4907,2006-01-03
692,2886,1997-03-03
693,2889,1997-03-06
694,4908,2006-01-04
695,1421,1990-11-05
696,2890,1997-03-07
697,4909,2006-01-05
698,2891,1997-03-10
699,4910,2006-01-06
700,2995,1997-09-12
701,2996,1997-09-15
702,2997,1997-09-16
703,4911,2006-01-09
704,2998,1997-09-17
705,4912,2006-01-10
706,2999,1997-09-18
707,4913,2006-01-11
708,3001,1997-09-22
709,1423,1990-11-07
710,3002,1997-09-23
711,4914,2006-01-12
712,1424,1990-11-08
713,3003,1997-09-24
714,4915,2006-01-13
715,1425,1990-11-09
716,3004,1997-09-25
717,3900,2001-07-13
718,2953,1997-06-04
719,2954,1997-06-05
720,4916,2006-01-16
721,2955,1997-06-06
722,4917,2006-01-17
723,2956,1997-06-09
724,1426,1990-11-12
725,2958,1997-06-11
726,4918,2006-01-18
727,2150,1993-12-31
728,1427,1990-11-13
729,2959,1997-06-12
730,4919,2006-01-19
731,1428,1990-11-14
732,2960,1997-06-13
733,4920,2006-01-20
734,2961,1997-06-16
735,2962,1997-06-17
736,1429,1990-11-15
738,2963,1997-06-18
739,2964,1997-06-19
740,4921,2006-01-23
741,4922,2006-01-24
742,1422,1990-11-06
743,4923,2006-01-25
744,2965,1997-06-20
745,2966,1997-06-23
746,4924,2006-01-26
747,2967,1997-06-24
748,4925,2006-01-27
749,2968,1997-06-25
750,2969,1997-06-26
751,2970,1997-06-27
752,4926,2006-01-30
753,4927,2006-01-31
754,2971,1997-06-30
755,2972,1997-07-01
756,4928,2006-02-01
757,2973,1997-07-02
758,4929,2006-02-02
759,2974,1997-07-03
760,4930,2006-02-03
761,2975,1997-07-04
762,2976,1997-07-07
763,1791,1992-05-18
764,1792,1992-05-19
765,4931,2006-02-06
766,2977,1997-07-08
767,4932,2006-02-07
768,2978,1997-07-09
769,4933,2006-02-08
770,2038,1993-06-16
771,2979,1997-07-10
772,4934,2006-02-09
773,2980,1997-07-11
774,4935,2006-02-10
775,2981,1997-07-14
776,2982,1997-07-15
777,2983,1997-07-16
778,4936,2006-02-13
779,4937,2006-02-14
780,2984,1997-07-17
781,2949,1997-05-29
782,4938,2006-02-15
783,2950,1997-05-30
784,4939,2006-02-16
785,2951,1997-06-02
786,2952,1997-06-03
789,2947,1997-05-27
790,3215,1998-07-17
791,4941,2006-02-20
792,3217,1998-09-08
793,3218,1998-09-09
794,4942,2006-02-21
795,3219,1998-09-10
796,4943,2006-02-22
797,3220,1998-09-11
798,3221,1998-09-14
799,4944,2006-02-23
800,1793,1992-05-20
801,1794,1992-05-21
802,1795,1992-05-22
803,3222,1998-09-15
804,4945,2006-02-24
805,3223,1998-09-16
806,3224,1998-09-17
807,3225,1998-09-18
808,4946,2006-02-27
809,4947,2006-02-28
810,3226,1998-09-21
811,4948,2006-03-01
812,3227,1998-09-22
813,3228,1998-09-23
814,4949,2006-03-02
815,3229,1998-09-24
816,4228,2003-01-08
817,4950,2006-03-03
818,3230,1998-09-25
819,4230,2003-01-10
820,3231,1998-09-28
821,3232,1998-09-29
822,4951,2006-03-06
823,3233,1998-09-30
824,4952,2006-03-07
825,3234,1998-10-01
826,3235,1998-10-02
827,4953,2006-03-08
828,3236,1998-10-05
829,4954,2006-03-09
830,3237,1998-10-06
831,4955,2006-03-10
832,3239,1998-10-08
833,3240,1998-10-09
834,3241,1998-10-12
835,3242,1998-10-13
836,4956,2006-03-13
837,4957,2006-03-14
838,3243,1998-10-14
839,3244,1998-10-15
840,4958,2006-03-15
841,3245,1998-10-16
842,3246,1998-10-19
843,4959,2006-03-16
844,4960,2006-03-17
845,3247,1998-10-20
846,3248,1998-10-21
847,3901,2001-07-16
848,3249,1998-10-22
849,4961,2006-03-20
850,3250,1998-10-23
851,4962,2006-03-21
852,3251,1998-10-26
853,4963,2006-03-22
854,3252,1998-10-27
855,3253,1998-10-28
856,4964,2006-03-23
857,3254,1998-10-29
858,4965,2006-03-24
859,3255,1998-10-30
860,4295,2003-04-11
861,4294,2003-04-10
862,3902,2001-07-17
863,3094,1998-01-29
864,3095,1998-01-30
865,3256,1998-11-02
866,3257,1998-11-03
867,3258,1998-11-04
868,4296,2003-04-14
869,4966,2006-03-27
870,3259,1998-11-05
871,4967,2006-03-28
872,3260,1998-11-06
873,4968,2006-03-29
874,3261,1998-11-09
875,3262,1998-11-10
876,4969,2006-03-30
877,3263,1998-11-11
878,3903,2001-07-18
879,4970,2006-03-31
880,3264,1998-11-12
881,3265,1998-11-13
882,4971,2006-04-03
883,3266,1998-11-16
884,3267,1998-11-17
885,4972,2006-04-04
886,3268,1998-11-18
887,4973,2006-04-05
888,3269,1998-11-19
889,3271,1998-11-23
890,3272,1998-11-24
891,4975,2006-04-07
892,4974,2006-04-06
893,3273,1998-11-25
894,4297,2003-04-15
895,4298,2003-04-16
896,3274,1998-11-26
897,4141,2002-09-09
898,4976,2006-04-10
899,3275,1998-11-27
900,314,1985-11-21
901,4977,2006-04-11
903,3276,1998-11-30
904,4978,2006-04-12
905,3277,1998-12-01
906,4979,2006-04-13
907,4137,2002-09-03
908,4138,2002-09-04
909,3278,1998-12-02
910,4980,2006-04-14
911,3661,2000-07-03
912,3279,1998-12-03
913,4981,2006-04-17
914,3280,1998-12-04
915,4982,2006-04-18
916,3281,1998-12-07
917,4983,2006-04-19
918,4984,2006-04-20
919,3282,1998-12-08
920,4595,2004-07-23
921,3148,1998-04-15
922,3283,1998-12-09
923,4985,2006-04-21
924,3284,1998-12-10
925,3285,1998-12-11
926,3286,1998-12-14
927,4986,2006-04-24
928,4123,2002-07-03
929,3287,1998-12-15
930,4987,2006-04-25
931,4124,2002-07-04
932,3288,1998-12-16
933,4988,2006-04-26
934,4198,2002-11-27
935,3289,1998-12-17
936,4989,2006-04-27
937,3290,1998-12-18
938,4990,2006-04-28
939,3291,1998-12-21
940,5,1990-07-14
941,3292,1998-12-22
942,3149,1998-04-16
943,4991,2006-05-01
944,4992,2006-05-02
945,3293,1998-12-23
946,4993,2006-05-03
947,3294,1998-12-24
948,4,1990-07-07
949,4994,2006-05-04
950,4995,2006-05-05
951,4199,2002-11-28
952,3295,1998-12-25
953,3151,1998-04-20
954,4996,2006-05-08
955,3152,1998-04-21
956,4997,2006-05-09
957,3296,1998-12-28
958,4998,2006-05-10
959,4999,2006-05-11
960,3144,1998-04-09
961,3297,1998-12-29
962,5000,2006-05-12
963,4200,2002-11-29
964,3298,1998-12-30
965,5001,2006-05-15
966,5002,2006-05-16
967,3299,1998-12-31
968,5003,2006-05-17
969,5004,2006-05-18
970,3301,1999-01-04
972,3302,1999-01-05
973,5006,2006-05-22
974,4201,2002-12-02
975,5007,2006-05-23
976,3303,1999-01-06
977,5008,2006-05-24
978,3304,1999-01-07
979,5009,2006-05-25
980,5010,2006-05-26
981,3305,1999-01-08
982,3306,1999-01-11
983,5011,2006-05-29
984,5012,2006-05-30
985,3665,2000-07-07
986,5013,2006-05-31
987,3666,2000-07-10
988,3926,2001-10-01
989,3927,2001-10-02
990,3928,2001-10-03
991,3929,2001-10-04
992,3930,2001-10-05
993,5014,2006-06-01
994,3667,2000-07-11
995,5015,2006-06-02
996,3931,2001-10-08
997,3932,2001-10-09
998,3933,2001-10-10
999,3934,2001-10-11
1000,3935,2001-10-12
1001,3936,2001-10-15
1002,3937,2001-10-16
1003,3938,2001-10-17
1004,3939,2001-10-18
1005,3940,2001-10-19
1006,3668,2000-07-12
1007,3941,2001-10-22
1008,3942,2001-10-23
1009,3943,2001-10-24
1010,3945,2001-10-26
1011,3669,2000-07-13
1012,3670,2000-07-14
1013,5016,2006-06-05
1014,5017,2006-06-06
1015,3663,2000-07-05
1016,3673,2000-07-19
1017,5018,2006-06-07
1018,3662,2000-07-04
1019,5019,2006-06-08
1020,3946,2001-10-29
1021,3947,2001-10-30
1023,5020,2006-06-09
1024,5021,2006-06-12
1025,3674,2000-07-20
1026,3951,2001-11-05
1027,3952,2001-11-06
1028,3953,2001-11-07
1029,3954,2001-11-08
1030,3955,2001-11-09
1031,3956,2001-11-12
1032,3957,2001-11-13
1033,3958,2001-11-14
1034,3959,2001-11-15
1035,3960,2001-11-16
1036,3961,2001-11-19
1038,5022,2006-06-13
1039,3675,2000-07-21
1040,5023,2006-06-14
1041,5024,2006-06-15
1042,3307,1999-01-12
1043,5025,2006-06-16
1044,3308,1999-01-13
1045,2735,1996-06-21
1046,3309,1999-01-14
1047,3310,1999-01-15
1048,5026,2006-06-19
1049,3311,1999-01-18
1050,3312,1999-01-19
1051,5027,2006-06-20
1052,5028,2006-06-21
1053,2736,1996-06-24
1054,3313,1999-01-20
1055,3963,2001-11-21
1056,3964,2001-11-22
1057,3965,2001-11-23
1058,5029,2006-06-22
1059,3314,1999-01-21
1060,5030,2006-06-23
1061,3315,1999-01-22
1062,3966,2001-11-26
1063,3967,2001-11-27
1064,3968,2001-11-28
1065,3969,2001-11-29
1066,3970,2001-11-30
1067,3316,1999-01-25
1068,5031,2006-06-26
1069,3317,1999-01-26
1070,2737,1996-06-25
1071,5032,2006-06-27
1072,3971,2001-12-03
1073,3972,2001-12-04
1074,3973,2001-12-05
1075,3974,2001-12-06
1076,3975,2001-12-07
1077,3318,1999-01-27
1078,5033,2006-06-28
1079,3319,1999-01-28
1080,5034,2006-06-29
1081,3320,1999-01-29
1082,5035,2006-06-30
1083,3976,2001-12-10
1084,3977,2001-12-11
1085,3978,2001-12-12
1086,3979,2001-12-13
1087,3980,2001-12-14
1088,3981,2001-12-17
1089,3982,2001-12-18
1090,3983,2001-12-19
1091,3984,2001-12-20
1092,3985,2001-12-21
1093,3321,1999-02-01
1094,4092,2002-05-21
1095,4093,2002-05-22
1096,4094,2002-05-23
1097,4095,2002-05-24
1098,3322,1999-02-02
1099,5036,2006-07-03
1100,4077,2002-04-30
1101,4089,2002-05-16
1102,4090,2002-05-17
1103,4091,2002-05-20
1104,3323,1999-02-03
1105,3324,1999-02-04
1106,5037,2006-07-04
1107,5038,2006-07-05
1108,3325,1999-02-05
1109,3326,1999-02-08
1110,5040,2006-07-07
1111,5039,2006-07-06
1112,3327,1999-02-09
1113,3328,1999-02-10
1114,5041,2006-07-10
1115,3329,1999-02-11
1116,5042,2006-07-11
1117,3330,1999-02-12
1118,5043,2006-07-12
1119,3331,1999-02-15
1120,3986,2001-12-24
1121,3987,2001-12-25
1122,3988,2001-12-26
1123,3989,2001-12-27
1124,3990,2001-12-28
1125,5044,2006-07-13
1126,3332,1999-02-16
1127,3333,1999-02-17
1128,3334,1999-02-18
1130,5045,2006-07-14
1131,2066,1993-09-06
1136,3991,2001-12-31
1137,3992,2002-01-01
1138,3993,2002-01-02
1139,3994,2002-01-03
1140,3995,2002-01-04
1141,3005,1997-09-26
1142,3006,1997-09-29
1143,3007,1997-09-30
1144,3008,1997-10-01
1145,3009,1997-10-02
1146,3010,1997-10-03
1147,3011,1997-10-06
1148,3014,1997-10-09
1149,3015,1997-10-10
1150,1753,1992-03-25
1151,2709,1996-05-16
1154,2805,1996-11-08
1155,2756,1996-09-02
1156,5046,2006-07-17
1157,5047,2006-07-18
1158,5048,2006-07-19
1159,4096,2002-05-27
1160,4097,2002-05-28
1161,4098,2002-05-29
1162,4099,2002-05-30
1163,4100,2002-05-31
1164,5049,2006-07-20
1165,3996,2002-01-07
1166,3997,2002-01-08
1167,3998,2002-01-09
1168,3999,2002-01-10
1169,4000,2002-01-11
1170,5050,2006-07-21
1171,5051,2006-07-24
1172,5052,2006-07-25
1173,5053,2006-07-26
1174,5054,2006-07-27
1175,5055,2006-07-28
1176,3030,1997-10-31
1177,3046,1997-11-24
1178,3047,1997-11-25
1179,3048,1997-11-26
1180,4001,2002-01-14
1181,4002,2002-01-15
1182,4003,2002-01-16
1183,4004,2002-01-17
1184,4005,2002-01-18
1185,4340,2003-06-13
1186,3099,1998-02-05
1187,3100,1998-02-06
1188,4341,2003-06-16
1189,3102,1998-02-10
1190,3103,1998-02-11
1191,3106,1998-02-16
1192,3107,1998-02-17
1193,3108,1998-02-18
