"name","final","coryat","right","wrong","uid"
"Brian",25200,27200,30,2,281
"Leah",15999,12800,15,0,282
"Sean",18000,10200,16,6,282
"Jerome",30000,21000,26,0,282
"Paul",2,1800,11,7,283
"Claudia",7500,7400,19,4,283
"Josh",14,7200,24,4,283
"Robert",22400,11200,17,2,284
"Eugene",0,10000,9,0,284
"Michael",16999,22000,29,3,284
"Jerome",17001,11300,27,2,285
"Robert",17000,8500,18,1,285
"Leonard",0,4500,13,3,285
"Dan",8100,8300,23,6,286
"Peter",10599,4800,12,2,286
"Craig",2300,5600,19,2,286
"Robin",9599,9400,14,2,287
"Matt",9601,9000,14,4,287
"Steve",7199,12400,23,9,287
"Ryan",3905,10000,16,1,288
"Chris",22045,12600,19,5,288
"David",6000,12000,18,7,288
"Mark",21200,10600,13,2,289
"Lan",21250,19800,25,5,289
"Jeff",3200,3600,11,3,289
"David",17100,10100,26,4,290
"Matt",5999,7900,17,3,290
"Jim",400,200,11,4,290
"John",0,5200,11,4,291
"Brad",18200,31600,36,2,291
"Bruce",14000,7000,8,0,291
"Fred",1400,5900,13,0,292
"Dan",11801,12500,29,2,292
"Claudia",9000,4100,14,2,292
"Grace",23500,16600,18,2,293
"Michael",2000,2000,5,1,293
"Brian",400,24400,29,0,293
"Chuck",15000,11200,28,0,294
"Claudia",6100,3100,9,1,294
"René",2800,3400,9,4,294
"Chuck",12500,10000,24,2,295
"MaryLou",6700,3500,15,3,295
"Bob",7100,3600,9,0,295
"Doug",0,5300,14,3,296
"Bob",2,2500,6,1,296
"Brad",18000,15000,36,2,296
"Chuck",12800,10400,28,1,297
"Susan",1,6800,17,1,297
"Linda",400,1400,6,1,297
"Eric",12400,9400,10,2,298
"Pam",18699,10200,19,4,298
"Arthur",5,9000,21,5,298
"Robin",4800,8000,19,4,299
"Lee",0,900,7,2,299
"Michael",15500,11400,29,2,299
"Bob",3000,5200,14,6,300
"Tad",13900,14400,21,2,300
"John",22900,13000,17,3,300
"Frank",25800,16600,18,2,301
"Bev",4700,6600,17,5,301
"Paul",9197,6600,15,5,301
"John",10401,5300,14,3,302
"David",10400,4400,17,2,302
"Rachael",9300,6200,20,4,302
"Steve",10801,7400,24,2,303
"Brian",10800,7200,19,3,303
"David",1,500,8,3,303
"Chuck",0,12800,21,2,304
"Phil",28200,8800,14,1,304
"Lara",12999,21400,20,1,304
"April",18001,15200,19,2,305
"Ed",600,8800,12,2,305
"Jonathan",0,5000,16,5,305
"Leszek",13401,11500,25,2,306
"Richard",0,3900,13,1,306
"April",400,6700,18,1,306
"Stephen",11400,4200,13,2,307
"Lynn",0,3500,9,5,307
"David",900,8700,22,1,307
"Steve",8399,8800,22,3,308
"John",1000,6200,17,2,308
"Jeff",9550,4800,16,3,308
"Steve",6399,12400,17,2,309
"Brad",6400,11600,17,4,309
"Michael",5601,8600,18,4,309
"Pam",25201,14400,15,0,310
"Phil",8000,12000,18,5,310
"Brian",0,12600,21,4,310
"Shane",2399,13400,18,2,311
"Grace",0,10000,16,2,311
"Frank",34399,15800,20,2,311
"John",22401,11800,13,0,312
"Robert",4399,15000,21,1,312
"April",22300,12800,18,4,312
"Matt",0,7800,13,4,313
"Chris",19201,18200,20,1,313
"Lan",950,11000,17,2,313
"Jerome",32200,23400,20,0,314
"Dan",18400,9200,19,2,314
"Michael",18400,9200,16,4,314
"Cori",5200,6800,13,0,316
"April",12000,9500,24,2,316
"Jill",2100,5600,16,1,316
"Jonah",10001,11300,24,3,318
"Pam",7801,4800,14,1,318
"John",4000,5500,14,1,318
"Jerome",12500,12200,29,2,319
"Steve",0,4600,11,5,319
"Bruce",12200,6100,18,1,319
"Jesse",0,6800,21,2,320
"Felicia",8200,3800,7,0,320
"Paul",9199,10700,26,1,320
"Frank",13500,6000,12,1,321
"Pam",10000,11800,16,4,321
"Jerome",23100,18200,23,4,321
"Brad",10000,19600,30,4,323
"Chris",10000,7200,9,1,323
"John",13500,6200,10,2,323
"Tad",1300,4300,17,6,325
"Brad",2500,6000,17,3,325
"Rick",3000,5500,18,2,325
"Brad",17001,9600,22,1,327
"Mark",6100,7800,22,5,327
"Larry",4800,2600,10,2,327
"Jerome",16400,12400,12,0,328
"Brad",18400,14600,18,2,328
"Ken",16000,12800,23,4,328
"Stacie",10800,5200,15,3,331
"Mary",0,2300,16,5,331
"Larry",3199,7700,22,4,331
"India",9100,9300,22,0,332
"Dave",1300,6100,17,3,332
"Leonard",7600,6600,18,3,332
"Phil",4799,7400,22,4,333
"Kirk",10200,5200,15,1,333
"April",9997,6700,15,2,333
"Bob",21601,23400,29,1,334
"Kate",-400,-400,9,4,334
"Damon",600,9200,10,3,334
"Leszek",16800,15100,33,1,335
"Frank",0,2700,9,1,335
"Billy",3000,6800,17,1,335
"Michael",200,5700,21,3,336
"Phil",3200,3000,11,4,336
"Renny",1599,10000,23,1,336
"Bob",5599,9400,16,4,337
"Charlie",25600,11200,16,3,337
"Tim",400,13000,16,3,337
"Richard",50,8200,19,0,338
"Lynn",900,9500,23,2,338
"Craig",100,2400,9,4,338
"Lynn",1700,2600,12,3,339
"Eric",11300,6300,17,2,339
"Clare",550,6600,18,4,339
"Eric",10600,5900,18,8,340
"Mary",11000,6000,15,2,340
"Dan",9750,4900,14,1,340
"Mary",11200,8500,23,3,341
"Randy",600,3100,8,1,341
"Ed",19000,9600,23,0,341
"Claudia",17400,11200,18,8,342
"Brad",24801,17800,26,4,342
"Kate",0,3600,8,2,342
"Bruce",10800,10300,30,3,343
"Kirk",7000,3900,11,2,343
"India",9599,5300,13,3,343
"Ed",17800,7500,18,0,344
"Deborah",2480,2300,8,3,344
"Ben",3000,9100,22,2,344
"Ed",5,5900,12,2,345
"Karen",5,1800,4,0,345
"Larry",3700,9300,29,2,345
"Charlie",12800,8800,14,3,346
"Lisa",14000,8400,19,5,346
"Matt",7700,8400,16,5,346
"Richard",4000,7900,27,6,347
"Leland",3995,2100,8,3,347
"Sara",2600,3800,11,1,347
"Richard",7200,3200,13,6,348
"Elaine",0,2000,11,4,348
"Mark",7599,6900,20,4,348
"Kevin",4799,9900,22,2,349
"Linnda",9400,4700,10,0,349
"Alan",16500,10600,26,1,349
"Lisa",18200,13400,19,5,350
"Neill",5000,12400,20,2,350
"David",20200,10200,14,4,350
"Bob",14600,11200,21,0,351
"John",12601,6500,18,2,351
"Nancy",3800,6900,17,1,351
"Mark",13050,6400,23,5,352
"Alice",100,8100,14,1,352
"Don",0,0,6,4,352
"Mark",9000,8900,25,2,353
"Tom",2800,1400,6,1,353
"Nancy",7000,3900,12,4,353
"Leslie",8600,4300,6,1,354
"Dan",10100,6600,28,10,354
"Nicholas",-1000,-1000,13,9,354
"Dan",1000,4900,26,8,355
"Mary",0,1900,11,6,355
"Richard",0,6100,14,0,355
"Dan",500,2800,23,9,356
"Denice",-500,-500,4,3,356
"Warren",5650,3800,14,4,356
"David",28200,17400,16,2,357
"Greg",13200,5600,15,5,357
"Jaya",7700,13200,17,1,357
"Larry",8799,10500,29,4,358
"Stephen",0,4900,15,2,358
"Arthur",1,5000,13,2,358
"Warren",1400,5600,18,6,359
"Eva",3200,1700,7,4,359
"Jay",5400,3600,17,6,359
"Jay",1000,6600,21,7,360
"Amy",100,1300,10,3,360
"Ric",2000,6900,16,2,360
"Ric",11000,5500,19,6,361
"Brian",0,1300,8,4,361
"Linda",100,5500,15,1,361
"Ric",12399,10000,25,3,362
"Dale",-300,-300,5,4,362
"Hal",200,5000,14,2,362
"Ric",4601,7100,22,2,363
"Pat",-1000,500,5,5,363
"Ralph",0,4000,21,7,363
"Tom",5800,4400,14,4,364
"Larry",5801,5800,15,1,364
"Marty",9801,5700,16,1,364
"Alba",-2000,9600,16,4,365
"Mary Sue",1,2000,6,4,365
"Myron",50000,23000,27,4,365
"David",27600,12000,20,2,366
"Julie",7800,14200,16,1,366
"Rande",5700,9800,15,2,366
"Myron",1,19600,23,1,367
"Jake",41201,16400,20,2,367
"Sherri",11000,6000,10,0,367
"Tony",3,1400,12,8,368
"Pat",6500,7500,20,1,368
"Ted",801,4500,12,3,368
"Norm",2000,4600,18,3,369
"Drew",1999,5800,16,4,369
"Linda",500,1500,8,3,369
"David",13800,12400,15,4,370
"Tom",23201,14800,20,2,370
"Sara",14000,11600,17,3,370
"Michael",10300,9300,21,2,371
"Barbara",0,3400,11,1,371
"Bob",7901,8400,23,4,371
"Mary",6599,8100,21,0,372
"Michael",8101,6300,20,3,372
"Bill",200,4100,11,4,372
"Russ",12000,6000,18,2,373
"Yung-Chang",-200,800,7,4,373
"Ryan",12173,9300,24,3,373
"Ryan",12900,11500,26,2,374
"Cherie",500,500,7,4,374
"Steve",1100,2200,15,3,374
"Kerry",10400,6200,19,2,375
"Frank",10400,9200,17,1,375
"Martin",1110,5100,18,3,375
"Bill",-300,700,9,5,376
"Amanda",17799,6100,22,4,376
"Bob",17801,9200,24,2,376
"Tom",9500,6800,15,2,377
"Rosemarie",8300,4200,6,1,377
"Brice",14200,16200,28,6,377
"Brice",1999,16200,24,8,378
"Kevin",26000,11600,22,4,378
"Tricia",2400,4200,7,2,378
"Kevin",5599,20200,25,4,379
"Susie",0,4200,6,2,379
"Daniel",9300,11400,17,1,379
"Steve",13999,6200,18,3,380
"Ed",2000,6800,19,2,380
"Jim",10400,5400,17,0,380
"Daniel",18100,15800,28,6,381
"Doug",14000,10000,14,2,381
"Corinth",0,2600,6,3,381
"Daniel",1150,14600,19,2,382
"Brian",0,12800,25,4,382
"Lisa",3600,5600,9,3,382
"Brad",1800,5700,18,1,383
"Mary",17000,10700,21,1,383
"Shane",10100,7700,18,0,383
"David",0,4100,15,2,384
"Bill",11601,8800,21,0,384
"Lucien",1800,7200,18,4,384
"Michael",300,3300,13,3,385
"Susan",100,4700,16,1,385
"Alan",10201,10100,23,2,385
"Bernie",799,5800,14,0,386
"Beverly",11700,6000,19,2,386
"David",0,6500,21,7,386
"Lisa",9400,9200,19,4,387
"Willie",399,11600,16,6,387
"Omar",0,9400,14,6,387
"Lisa",3599,10000,12,1,388
"Patrice",4600,7600,12,2,388
"Ben",13200,10200,19,7,388
"Mike",13601,8900,31,6,389
"Bill",10100,6800,14,2,389
"Amanda",9600,4800,13,1,389
"Ben",0,11800,17,3,390
"Missy",23300,12600,16,2,390
"John",-2600,-600,11,8,390
"Joe",9001,7600,24,3,391
"Bill",12401,8000,20,3,391
"Fran",2200,2700,10,3,391
"Mark",3800,9900,27,2,392
"Jim",1,3100,11,3,392
"Peggi",3600,6100,15,3,392
"Ramsey",11000,11300,27,3,393
"Joe",1000,2500,10,3,393
"Christen",1999,3500,15,1,393
"Missy",11000,16800,22,1,394
"Kammy",12400,10400,16,3,394
"Yeechang",4800,4400,11,2,394
"Cigus",7000,4100,15,2,395
"Bruce",2400,4700,13,1,395
"Ouida",1399,6300,17,3,395
"Steve",0,6900,25,4,396
"Robert",0,8400,21,5,396
"Marion",-400,-400,7,5,396
"Kammy",16601,8800,15,7,397
"Donna",21600,16800,21,2,397
"Jeff",0,2400,9,3,397
"Elena",1000,3500,11,2,398
"Steinar",1,4100,14,3,398
"Jan",8201,7400,17,4,398
"Mandi",10900,9500,25,4,399
"Tom",10800,6200,16,2,399
"Soren",0,1100,7,5,399
"Ryan",13200,6600,18,1,400
"Ulf",15800,13600,28,2,400
"Hasib",500,1500,5,1,400
"Donna",9300,18400,24,4,401
"Andrew",5900,13000,14,0,401
"Stephanie",0,10400,12,0,401
"Ramsey",7200,5600,24,6,402
"Derek",3300,4300,13,3,402
"Evelyn",1199,600,10,5,402
"Ramsey",5001,7700,25,6,403
"Nancy",1500,5700,10,0,403
"Kevin",8100,4100,13,5,403
"Ramsey",11001,8000,22,1,404
"Tony",0,2300,17,4,404
"Brian",99,5500,12,2,404
"Donna",800,13800,21,3,405
"Elaine",1,10600,17,4,405
"Mike",1201,12400,12,0,405
"Ulf",16801,9400,20,3,406
"Mandi",5100,8400,24,2,406
"Jan",5000,2100,9,2,406
"Kevin",100,3900,15,4,407
"Jeff",1999,6000,15,3,407
"Bethany",8000,4600,22,5,407
"Mike",24401,17200,24,3,408
"Eric",1500,2800,14,5,408
"Marlene",5699,10400,10,1,408
"Bernard",4400,4500,17,2,409
"Kim",4400,2200,9,2,409
"Ramsey",20000,10700,27,2,409
"Mike",5999,16200,19,2,410
"David",399,3000,10,4,410
"Brandy",6801,8000,19,3,410
"Brandy",1999,15400,14,2,411
"Steve",3999,6000,12,7,411
"Morgan",15417,14400,22,2,411
"Brian",9800,6900,19,1,412
"Yael",989,4700,16,5,412
"Tom",8199,4100,8,1,412
"Cathy",0,6000,14,3,413
"Rich",10500,8500,23,3,413
"Chris",0,3400,14,4,413
"Morgan",8722,14400,24,3,414
"Sarah",8801,10200,13,4,414
"Andy",200,7200,10,2,414
"Tom",11801,8200,21,1,415
"Cigus",0,3900,11,4,415
"Peggi",0,5900,18,3,415
"Sarah",0,9000,16,5,416
"Pam",600,6400,15,3,416
"Ben",7600,12600,16,2,416
"Brian",5697,5700,18,1,417
"Mark",25,4600,20,8,417
"Ouida",0,2700,10,5,417
"Ben",17000,16600,29,8,418
"Tony",5800,5400,10,7,418
"Deanna",6800,3400,7,2,418
"Tom",8100,5800,15,5,419
"Brian",3000,4200,14,2,419
"Rich",4100,5800,20,2,419
"Ben",5998,5000,18,9,421
"Chad",13999,8600,11,4,421
"Amy",10800,7800,12,2,421
"Chad",0,3600,10,5,422
"Julie",200,11400,23,8,422
"Mark",20401,16000,19,1,422
"Michael",5199,10400,28,4,423
"Joe",4999,6600,19,3,423
"Bruce",1,4100,9,1,423
"Mark",21999,23000,29,5,424
"Teresa",24800,9800,10,1,424
"Jennifer",6000,6000,14,2,424
"Michael",17000,13300,36,3,425
"Bea",1,700,10,6,425
"Jeff",1601,2700,10,3,425
"Teresa",1000,18000,23,2,426
"John",15801,7400,12,8,426
"David",16400,16400,17,1,426
"Marty",14001,7500,19,3,427
"Doug",0,6800,18,1,427
"Lorna",10500,5500,17,2,427
"David",18800,20000,26,1,428
"Michael",7100,8800,14,2,428
"Cheryl",11000,7000,10,0,428
"Bethany",5000,5300,14,3,429
"Francis",100,4600,19,8,429
"Jennifer",5200,6400,20,5,429
"Jennifer",9000,7600,22,4,430
"Marielsa",0,200,7,6,430
"Mark",13599,7500,21,7,430
"David",34200,24800,32,0,431
"Jim",5000,6600,10,2,431
"Jamie",0,7000,9,3,431
"Marty",2900,4900,21,4,432
"Jim",2700,1400,10,5,432
"Judy",5900,6800,19,4,432
"David",25000,22000,26,3,433
"Kate",0,1200,7,2,433
"Matt",2800,5400,15,5,433
"Ryan",6112,7000,17,4,434
"Steve",5999,9300,25,4,434
"Brendie",1900,3900,11,4,434
"Mark",11599,11500,29,1,435
"Juliet",1100,4900,12,0,435
"Leigh",600,1000,12,8,435
"Mark",15401,9000,24,3,436
"Sam",2,1800,9,2,436
"Suzanne",3601,6700,17,0,436
"Mark",3800,5100,16,6,437
"Todd",2199,4500,17,6,437
"Becky",399,4900,14,0,437
"Bill",14300,13100,35,3,438
"Ellen",2500,7500,17,2,438
"Jim",0,1200,6,3,438
"David",32100,33000,35,0,439
"Annemarie",5999,3000,6,2,439
"Jessica",10000,14200,17,2,439
"Ryan",4800,5100,17,4,440
"Kevin",7000,6000,16,1,440
"David",4300,8000,19,2,440
"Mark",8200,6400,20,5,441
"Marisa",800,800,8,2,441
"Eugene",0,3000,20,9,441
"David",29000,24800,30,0,442
"Kem",4000,13000,18,3,442
"Charles",3100,1600,7,1,442
"Bill",13100,10800,29,2,443
"Mike",8601,3600,11,1,443
"Michelle",2000,5300,14,0,443
"David",18000,18000,26,2,444
"Audrey",782,-200,4,2,444
"Evan",13599,12600,18,5,444
"Bill",16100,12800,36,3,445
"Gordon",7300,5300,11,1,445
"Kerry",3000,1500,8,3,445
"Jeremy",6999,9000,25,2,446
"Rohan",8000,5000,15,1,446
"Iris",900,900,9,7,446
"David",25000,22800,27,2,447
"Kate",0,11200,17,3,447
"Jennifer",6300,3200,6,1,447
"David",18600,16200,21,1,448
"Mark",10000,8200,17,4,448
"Karen",1699,5200,9,3,448
"Katie",0,3100,12,3,449
"William",1,4400,17,4,449
"Nicole",12001,14400,27,0,449
"Whitney",9100,6900,17,3,450
"Aki",5700,2800,11,3,450
"Eric",12100,9100,25,3,450
"Jeff",7200,4600,16,1,451
"Candy",15101,7300,18,2,451
"Sam",15000,7000,18,3,451
"David",22000,22600,24,3,452
"Brian",1700,6200,15,4,452
"Laurie",100,6800,13,6,452
"David",30001,15400,18,2,453
"Richard",1,14600,21,1,453
"Margaret",2999,3000,10,3,453
"Cara",300,5300,16,1,454
"Rob",100,5700,14,2,454
"Mark",5600,5200,18,5,454
"David",11000,8000,18,7,455
"Oscar",2400,5600,10,6,455
"Ellyn",399,8200,15,3,455
"Mark",5300,5800,18,1,456
"Andrew",2,3400,11,3,456
"Jenny",400,3600,11,2,456
"David",25000,18800,21,2,457
"Aaron",18000,9000,16,1,457
"Britney",6000,8000,11,3,457
"Mark",2300,4000,20,6,458
"Kim",1000,4800,13,3,458
"Paul",2000,3800,14,4,458
"David",28200,22800,26,0,459
"Dan",400,5400,8,1,459
"Maya",0,14000,21,4,459
"Brian",5100,5600,14,1,460
"Sara",7200,3300,15,5,460
"Ivan",8000,6700,17,4,460
"Michael",15000,7400,21,6,461
"Neha",1301,1300,8,6,461
"Alex",12699,6300,19,0,461
"Dan",14300,6900,23,4,462
"Kate",12100,5500,19,5,462
"Kristin",2200,1600,9,2,462
"Bill",13201,8300,24,7,463
"Richard",13200,6600,22,3,463
"Pam",10000,3500,8,2,463
"Avrom",1599,2600,7,2,464
"Harris",3600,4500,16,4,464
"Lea",13700,8300,25,4,464
"Jeff",12300,8100,27,4,465
"Mary",100,2200,9,3,465
"Richard",0,5500,18,4,465
"Roland",0,6600,17,0,466
"Anne",400,9400,20,3,466
"Hardy",100,6100,15,4,466
"Anne",3900,4900,13,1,467
"Carrie",2400,2500,13,3,467
"Bernard",4100,3400,18,4,467
"Barbara",9900,6300,19,4,468
"Donna",100,4900,16,0,468
"Barry",14700,8200,16,3,468
"Mike",1500,5100,14,0,469
"Holly",12100,7000,19,5,469
"Andy",0,6200,22,4,469
"Joe",6700,8400,20,4,470
"Florence",0,2700,14,2,470
"Wayne",-1400,-900,8,6,470
"Steve",6500,9700,22,3,471
"Florence",2000,2300,12,1,471
"John",100,6500,15,2,471
"Bev",16201,11300,28,3,472
"Adam",16200,5900,15,3,472
"Andrew",6800,3400,11,4,472
"Sue",9200,5200,14,2,473
"Bronwyn",1,8100,18,4,473
"Ira",13200,6200,22,4,473
"Steve",9100,4600,15,2,474
"Mike",11200,7200,18,1,474
"Dan",14401,9400,21,4,474
"Dan",9401,8400,19,5,475
"Jonathan",100,3500,13,5,475
"Kim",9400,4700,14,0,475
"Ray",10900,5500,19,1,476
"Rob",11000,6200,17,5,476
"Debbie",10700,5400,13,1,476
"Rob",100,2000,16,6,477
"David",6600,3300,11,2,477
"Terry",6601,4900,14,2,477
"Phil",11999,10800,26,2,478
"Mark",12000,8200,19,0,478
"Keith",4200,4100,14,3,478
"Terry",0,7000,15,0,479
"Bill",14401,7600,18,0,479
"Nancy",200,5500,17,3,479
"Gretchen",0,4700,14,1,480
"Chris",1200,6900,20,3,480
"Terry",8300,4100,12,3,480
"Mike",5400,4400,13,4,481
"Beth",6300,5300,13,2,481
"Wen",6000,4700,24,5,481
"Sharon",4199,10200,23,1,482
"Richard",11601,9100,18,1,482
"Avi",9000,4500,15,2,482
"Jamie",14000,9100,19,0,483
"Avi",12201,6400,15,1,483
"Wen",12200,6100,19,3,483
"Andrew",12401,5900,17,3,484
"Peji",11600,5800,13,5,484
"Beth",12301,5700,17,4,484
"Terry",10200,9600,22,1,486
"Dennis",6100,4100,18,4,486
"Susan",4100,2100,8,2,486
"David",21400,23000,27,0,487
"Catie",8800,4400,6,1,487
"Willy",2799,20800,24,1,487
"Terry",4999,5900,16,4,488
"Freddye",100,2600,11,2,488
"Larry",0,1400,14,7,488
"Erik",14400,11700,30,3,489
"Isabel",-100,1400,6,3,489
"David",0,6600,16,2,489
"Erik",12000,10300,25,5,490
"Mac",4100,5500,16,1,490
"Kevin",0,2000,11,3,490
"Deborah",11400,6300,23,6,491
"Jim",11398,5500,18,2,491
"Barbara",2800,1100,11,4,491
"Deborah",799,6400,15,1,492
"Jerry",0,6400,16,1,492
"Kathy",100,5700,20,2,492
"Elaine",10601,9500,29,3,493
"Keith",0,4200,11,2,493
"Gunther",1800,6500,14,5,493
"Elaine",17200,8400,25,3,494
"Martin",17200,7100,18,2,494
"Gretchen",4601,6100,13,0,494
"David",12400,8300,21,2,495
"Brannon",2,4100,12,2,495
"Kathy",9201,5500,18,2,495
"Jamie",3399,4900,20,6,496
"Ken",-1900,-1900,9,8,496
"Sarah",100,2000,15,6,496
"Phil",10000,11000,27,5,497
"Michael",200,2200,14,6,497
"Sharon",2000,3300,11,2,497
"Mark",8000,10000,28,2,498
"MaryBeth",2799,1400,8,2,498
"Ken",100,2500,14,3,498
"Bob",0,9500,24,2,499
"Dan",10300,8300,20,0,499
"Kim",6100,3100,11,4,499
